icao24,callsign,paese,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp_raccolta
4d0280,JFA68B  ,Luxembourg,1787658187,1787658188,9.3129,44.7028,6400.8,False,141.24,165.66,0.0,,6728.46,5772,False,0,2026-08-25 11:43:14.978701
40792e,BAW525  ,United Kingdom,1787658188,1787658188,12.0936,41.8612,10363.2,False,214.47,320.35,0.0,,10949.94,1234,False,0,2026-08-25 11:43:14.978701
4b1c6c,HBKTW   ,Switzerland,1787658180,1787658187,8.1622,44.0103,1859.28,False,71.2,33.8,-0.65,,1981.2,,False,0,2026-08-25 11:43:14.978701
34654b,IBE08BK ,Spain,1787658187,1787658188,7.3249,40.338,10668.0,False,210.34,260.28,0.0,,11277.6,,False,0,2026-08-25 11:43:14.978701
406668,EZY84VL ,United Kingdom,1787658188,1787658188,8.5722,47.0458,11285.22,False,222.31,181.46,0.0,,11689.08,0523,False,0,2026-08-25 11:43:14.978701
345204,VLG91XU ,Spain,1787658188,1787658188,8.2262,44.1106,10675.62,False,197.21,274.79,0.0,,11170.92,1000,False,0,2026-08-25 11:43:14.978701
76cd46,SIA355  ,Singapore,1787658188,1787658188,16.9789,44.4255,11277.6,False,276.48,106.99,-0.33,,11788.14,0446,False,0,2026-08-25 11:43:14.978701
4d00f1,LGL921  ,Luxembourg,1787658183,1787658183,17.8107,42.717,11277.6,False,227.19,142.64,-0.33,,11833.86,3507,False,0,2026-08-25 11:43:14.978701
4b1bc5,HBKNL   ,Switzerland,1787658116,1787658137,8.9374,46.1526,655.32,False,50.28,82.95,0.33,,708.66,,False,0,2026-08-25 11:43:14.978701
3b7768,CTM2040 ,France,1787658181,1787658181,16.6258,41.0892,8839.2,False,226.8,118.89,-2.6,,9372.6,7556,False,0,2026-08-25 11:43:14.978701
4409fc,OEDDD   ,Austria,1787658188,1787658188,15.4394,46.9927,,True,6.43,118.12,,,,7000,False,0,2026-08-25 11:43:14.978701
49d3ce,TIE252J ,Czech Republic,1787658188,1787658188,14.1514,44.9385,2522.22,False,154.06,71.5,18.21,,2659.38,1000,False,0,2026-08-25 11:43:14.978701
3cd43b,HHN306  ,Germany,1787658187,1787658188,13.8505,45.1091,2796.54,False,146.6,107.35,-5.2,,2926.08,1000,False,0,2026-08-25 11:43:14.978701
502dae,SWR3BP  ,Latvia,1787658188,1787658188,15.0599,41.5842,9944.1,False,257.54,109.12,-10.4,,10523.22,1000,False,0,2026-08-25 11:43:14.978701
4ca566,RYR94VL ,Ireland,1787658177,1787658187,13.4858,45.8266,,True,0.0,0.0,,,,0265,False,0,2026-08-25 11:43:14.978701
4ca569,RYR66WD ,Ireland,1787658188,1787658188,14.2103,44.3905,11582.4,False,189.95,247.05,0.0,,12077.7,6020,False,0,2026-08-25 11:43:14.978701
49d57b,AAO58   ,Czech Republic,1787658188,1787658188,7.2352,43.4984,2834.64,False,93.53,52.37,9.43,,3009.9,,False,0,2026-08-25 11:43:14.978701
4ca56b,RYR943K ,Ireland,1787658177,1787658185,16.1028,43.4343,11277.6,False,242.05,152.67,0.0,,11811.0,0452,False,0,2026-08-25 11:43:14.978701
4ca56a,RYR81BC ,Ireland,1787658188,1787658188,11.8246,43.8522,4907.28,False,187.93,350.23,-14.31,,5158.74,7030,False,0,2026-08-25 11:43:14.978701
34134d,IBE06MP ,Spain,1787658187,1787658188,7.5409,40.8133,10355.58,False,260.89,74.21,0.0,,10927.08,1000,False,0,2026-08-25 11:43:14.978701
4ba9cf,THY1KQ  ,Turkey,1787658188,1787658188,13.035,40.9826,10668.0,False,262.71,87.08,0.0,,11292.84,1210,False,0,2026-08-25 11:43:14.978701
a9e5a9,N737GG  ,United States,1787658184,1787658184,17.5605,42.5992,11635.74,False,221.54,314.53,5.85,,12153.9,7730,False,0,2026-08-25 11:43:14.978701
781642,CCA950  ,China,1787658183,1787658188,8.72,45.6206,,True,0.51,168.75,,,,,False,0,2026-08-25 11:43:14.978701
502d5c,SWR8WA  ,Latvia,1787658188,1787658188,7.7199,43.6345,2895.6,False,152.65,109.9,-5.2,,3078.48,1000,False,0,2026-08-25 11:43:14.978701
3cc006,IJM45G  ,Germany,1787658187,1787658188,16.8278,39.1233,13716.0,False,247.03,122.5,0.0,,14417.04,1217,False,0,2026-08-25 11:43:14.978701
49d2ee,TVQ6463 ,Czech Republic,1787658188,1787658188,13.2621,39.9578,10972.8,False,238.72,24.58,0.0,,11612.88,6154,False,0,2026-08-25 11:43:14.978701
48520c,TRA71K  ,Kingdom of the Netherlands,1787658187,1787658188,13.4659,45.8279,22.86,False,52.99,90.0,-0.33,,60.96,3157,False,0,2026-08-25 11:43:14.978701
4b8de8,CAI5023 ,Turkey,1787658187,1787658188,18.1824,45.0183,12496.8,False,239.94,126.89,0.0,,13030.2,0115,False,0,2026-08-25 11:43:14.978701
06a2ff,QTR76F  ,Qatar,1787657928,1787657934,11.1786,36.6801,5875.02,False,189.44,282.87,-13.0,,6355.08,2006,False,0,2026-08-25 11:43:14.978701
06a2fd,QTR145  ,Qatar,1787658188,1787658188,8.7814,40.5639,11574.78,False,226.33,300.0,0.33,,12237.72,0213,False,0,2026-08-25 11:43:14.978701
3cc04e,ADN57B  ,Germany,1787658188,1787658188,12.9945,46.8129,7665.72,False,242.38,136.72,-8.13,,8016.24,6026,False,0,2026-08-25 11:43:14.978701
49d423,TVS1DE  ,Czech Republic,1787658184,1787658187,17.2015,43.9372,5006.34,False,185.51,155.07,-5.85,,5295.9,1000,False,0,2026-08-25 11:43:14.978701
502cc7,ASL53X  ,Latvia,1787658188,1787658188,14.0051,41.9978,10675.62,False,211.66,233.8,0.0,,11247.12,1331,False,0,2026-08-25 11:43:14.978701
39ae32,BEJ17S  ,France,1787658187,1787658188,11.8007,40.7782,10972.8,False,256.71,90.0,0.0,,11590.02,,False,0,2026-08-25 11:43:14.978701
405d11,EZY39HL ,United Kingdom,1787658187,1787658188,8.4734,45.7264,6484.62,False,196.84,288.43,11.05,,6774.18,0472,False,0,2026-08-25 11:43:14.978701
040101,ETH719  ,Ethiopia,1787658120,1787658124,18.3419,42.1356,11879.58,False,256.63,139.8,-0.33,,12481.56,2710,False,0,2026-08-25 11:43:14.978701
502d7a,SWR56Z  ,Latvia,1787658187,1787658188,9.8212,44.0806,10668.0,False,242.46,158.33,0.0,,11178.54,1000,False,0,2026-08-25 11:43:14.978701
4ba9d3,THY4GH  ,Turkey,1787657872,1787658177,17.3746,42.8036,11582.4,False,214.62,256.7,-0.33,,12153.9,7232,False,0,2026-08-25 11:43:14.978701
4b32fd,RGA03   ,Switzerland,1787658183,1787658183,7.5045,46.9094,,True,0.0,42.19,,,,,False,0,2026-08-25 11:43:14.978701
4ca2c0,RYR9XH  ,Ireland,1787658188,1787658188,12.0021,42.1236,10972.8,False,208.1,318.51,-0.33,,11551.92,2666,False,0,2026-08-25 11:43:14.978701
4b3301,RGA04   ,Switzerland,1787658043,1787658045,6.7493,46.7573,662.94,False,19.1,94.64,0.65,,739.14,,False,0,2026-08-25 11:43:14.978701
3938b7,DSO25FX ,France,1787658028,1787658028,13.2168,38.218,472.44,False,82.55,247.27,-3.9,,556.26,,False,0,2026-08-25 11:43:14.978701
49d353,TVS80J  ,Czech Republic,1787658188,1787658188,11.4029,46.6961,13716.0,False,203.36,318.49,0.0,,14180.82,7742,False,0,2026-08-25 11:43:14.978701
440824,AUA52UE ,Austria,1787658187,1787658188,10.1475,46.0539,8206.74,False,179.98,239.04,-4.88,,8587.74,1000,False,0,2026-08-25 11:43:14.978701
440821,AUA34X  ,Austria,1787658188,1787658188,10.7365,46.2042,10576.56,False,250.19,68.02,-2.6,,11018.52,1000,False,0,2026-08-25 11:43:14.978701
44081f,AUA10B  ,Austria,1787658188,1787658188,14.9599,46.7606,2834.64,False,129.76,230.63,-7.8,,2979.42,1000,False,0,2026-08-25 11:43:14.978701
48e9f4,RYR6PA  ,Poland,1787658188,1787658188,14.6064,41.4288,10317.48,False,256.0,96.93,7.48,,10904.22,,False,0,2026-08-25 11:43:14.978701
48e9f0,RYR44MW ,Poland,1787658187,1787658188,13.8528,46.0388,11277.6,False,222.97,177.49,0.65,,11719.56,1000,False,0,2026-08-25 11:43:14.978701
4b44a1,HBZZT   ,Switzerland,1787658188,1787658188,8.7737,46.1134,388.62,False,22.41,9.25,0.0,,434.34,,False,0,2026-08-25 11:43:14.978701
50807b,MSI6538 ,Ukraine,1787658183,1787658183,10.3708,40.8021,6096.0,False,161.66,84.89,0.0,,6492.24,,False,0,2026-08-25 11:43:14.978701
34250a,IBE06ZA ,Spain,1787658187,1787658188,9.4709,44.638,10050.78,False,198.36,250.3,-0.33,,10507.98,1000,False,0,2026-08-25 11:43:14.978701
4408de,AUA432  ,Austria,1787658189,1787658189,15.7047,46.8831,8641.08,False,260.78,24.85,-7.48,,9037.32,1000,False,0,2026-08-25 11:43:14.978701
4408ff,BCS516  ,Austria,1787658076,1787658109,17.7253,41.9564,10668.0,False,257.11,146.34,0.0,,11201.4,5550,False,0,2026-08-25 11:43:14.978701
4b9ece,TCGVN   ,Turkey,1787658188,1787658188,14.472,39.7813,10363.2,False,207.76,256.69,0.0,,11041.38,2335,False,0,2026-08-25 11:43:14.978701
31d7a2,ECHO6   ,Italy,1787658058,1787658058,8.7289,45.6239,,True,16.98,348.75,,,,,False,0,2026-08-25 11:43:14.978701
406caa,EXS19AQ ,United Kingdom,1787658187,1787658188,10.0993,40.6776,11582.4,False,209.24,316.49,0.0,,12222.48,,False,0,2026-08-25 11:43:14.978701
4ca214,EIN4GV  ,Ireland,1787658187,1787658187,16.2828,43.7902,10972.8,False,220.48,329.43,-0.33,,11521.44,5536,False,0,2026-08-25 11:43:14.978701
4ca281,EIN477  ,Ireland,1787658188,1787658188,15.8497,43.7483,10957.56,False,209.91,314.3,2.6,,11490.96,5614,False,0,2026-08-25 11:43:14.978701
4ca27b,RYR38EN ,Ireland,1787658187,1787658188,12.0448,44.2207,3398.52,False,168.72,302.04,-15.61,,3581.4,2052,False,0,2026-08-25 11:43:14.978701
4ca27a,RYR69WR ,Ireland,1787658186,1787658188,18.1163,44.2344,11887.2,False,248.16,136.34,0.65,,12428.22,0114,False,0,2026-08-25 11:43:14.978701
4ca264,RYR1VY  ,Ireland,1787657979,1787657979,11.309,44.5282,114.3,False,75.23,296.39,-4.55,,152.4,1000,False,0,2026-08-25 11:43:14.978701
4ca263,RYR3UR  ,Ireland,1787658188,1787658188,12.6977,40.5237,10363.2,False,223.22,356.3,0.0,,10972.8,,False,0,2026-08-25 11:43:14.978701
4ca25b,RYR41ZK ,Ireland,1787658188,1787658188,8.7586,45.5002,899.16,False,92.03,349.7,-4.23,,967.74,1000,False,0,2026-08-25 11:43:14.978701
406b84,EFW12LS ,United Kingdom,1787658188,1787658188,14.0084,36.2251,4914.9,False,200.95,327.65,9.1,,5356.86,6563,False,0,2026-08-25 11:43:14.978701
468e45,SEH2TL  ,Greece,1787658188,1787658188,13.5622,40.5464,10668.0,False,246.85,111.65,0.0,,11308.08,,False,0,2026-08-25 11:43:14.978701
407e82,RUK65MT ,United Kingdom,1787658188,1787658188,10.9201,46.9504,11887.2,False,240.65,144.75,0.33,,12306.3,3445,False,0,2026-08-25 11:43:14.978701
39ceb5,TVF38ZQ ,France,1787658188,1787658188,10.9283,44.143,11582.4,False,201.18,308.98,0.0,,12092.94,2011,False,0,2026-08-25 11:43:14.978701
3420ca,IBE09KW ,Spain,1787658188,1787658188,11.7422,44.7694,10988.04,False,261.33,74.71,0.0,,11468.1,1000,False,0,2026-08-25 11:43:14.978701
39cea4,TVF70VW ,France,1787658187,1787658188,9.9343,44.6312,11582.4,False,201.47,303.65,0.0,,12070.08,2054,False,0,2026-08-25 11:43:14.978701
39cea5,TVF91HS ,France,1787658188,1787658188,9.0063,42.8652,12192.0,False,190.95,282.76,0.0,,12755.88,5511,False,0,2026-08-25 11:43:14.978701
3d6fb7,DFOOD   ,Germany,1787658188,1787658188,8.8108,46.6526,5250.18,False,147.11,190.68,-6.18,,5494.02,6674,False,0,2026-08-25 11:43:14.978701
440668,AUA729  ,Austria,1787658188,1787658188,17.7592,44.3776,3962.4,False,135.84,161.22,-0.65,,4206.24,1000,False,0,2026-08-25 11:43:14.978701
440665,AUA447  ,Austria,1787658188,1787658188,6.9688,42.3166,10668.0,False,213.9,224.61,0.0,,11247.12,1000,False,0,2026-08-25 11:43:14.978701
44065b,AUA42CQ ,Austria,1787658188,1787658188,8.8651,43.3259,10980.42,False,258.66,39.67,0.0,,11521.44,1000,False,0,2026-08-25 11:43:14.978701
4b443a,HBZVU   ,Switzerland,1787658188,1787658188,7.5927,46.5698,1783.08,False,23.43,278.84,5.53,,1897.38,,False,0,2026-08-25 11:43:14.978701
440612,EJU38EF ,Austria,1787658187,1787658187,8.7267,45.6358,,True,9.26,168.75,,,,,False,0,2026-08-25 11:43:14.978701
4b4438,HBZVS   ,Switzerland,1787658044,1787658044,7.6682,45.9832,4297.68,False,68.37,103.93,-8.78,,4488.18,,False,0,2026-08-25 11:43:14.978701
440631,EJU95ZU ,Austria,1787658188,1787658188,11.2919,44.5725,11590.02,False,223.28,359.47,0.33,,12062.46,1000,False,0,2026-08-25 11:43:14.978701
a8b760,UAL386  ,United States,1787658188,1787658188,7.3243,40.9192,9235.44,False,227.11,274.68,7.15,,9784.08,,False,0,2026-08-25 11:43:14.978701
48c1a6,RYR9YU  ,Poland,1787658188,1787658188,13.0249,43.5012,9753.6,False,254.4,35.62,0.65,,10256.52,1000,False,0,2026-08-25 11:43:14.978701
39cf06,AFR935A ,France,1787658188,1787658188,6.8206,46.0824,12192.0,False,235.0,314.47,0.0,,12641.58,1000,False,0,2026-08-25 11:43:14.978701
49d13f,TVL5362 ,Czech Republic,1787658188,1787658188,11.4726,36.7271,5631.18,False,221.23,203.29,-13.66,,6111.24,1145,False,0,2026-08-25 11:43:14.978701
adb41e,N982RW  ,United States,1787658188,1787658188,14.1074,46.127,13106.4,False,236.71,284.73,0.65,,13555.98,4675,False,0,2026-08-25 11:43:14.978701
392651,FGJSR   ,France,1787658172,1787658178,7.2125,43.6512,,True,0.0,267.19,,,,,False,0,2026-08-25 11:43:14.978701
407f38,EXS2NR  ,United Kingdom,1787658188,1787658188,9.2869,44.3851,11582.4,False,206.68,316.41,0.0,,12085.32,0211,False,0,2026-08-25 11:43:14.978701
407f96,TOM92W  ,United Kingdom,1787658187,1787658187,17.4536,43.2653,10972.8,False,237.83,339.49,0.33,,11513.82,7211,False,0,2026-08-25 11:43:14.978701
3fec6f,DMYGX   ,Germany,1787658187,1787658187,8.9463,44.6612,2590.8,False,58.89,72.2,0.33,,2766.06,1452,False,0,2026-08-25 11:43:14.978701
adfd6d,MEDX528 ,United States,1787658188,1787658188,14.8899,37.4324,3048.0,False,95.34,299.05,-0.33,,3360.42,,False,0,2026-08-25 11:43:14.978701
407f61,EZY59ZF ,United Kingdom,1787658188,1787658188,14.2617,44.5346,11269.98,False,253.04,101.49,0.33,,11780.52,3453,False,0,2026-08-25 11:43:14.978701
407f62,EZY21VA ,United Kingdom,1787658188,1787658188,11.0393,46.4025,10980.42,False,209.72,307.83,0.33,,11414.76,0252,False,0,2026-08-25 11:43:14.978701
48c2af,RYR2MJ  ,Poland,1787658188,1787658188,11.8413,46.5292,7444.74,False,191.41,230.23,-5.53,,7787.64,5563,False,0,2026-08-25 11:43:14.978701
4b435d,HBZNH   ,Switzerland,1787658188,1787658188,7.4937,46.7134,1531.62,False,2.3,206.57,0.98,,1638.3,,False,0,2026-08-25 11:43:14.978701
4b4365,HBZNP   ,Switzerland,1787658187,1787658188,8.4922,46.9478,1242.06,False,2.12,104.04,3.9,,1318.26,,False,0,2026-08-25 11:43:14.978701
48c2a6,RYR9FC  ,Poland,1787658188,1787658188,8.1457,43.8059,10972.8,False,268.81,72.74,0.33,,11498.58,1000,False,0,2026-08-25 11:43:14.978701
48c2a5,RYR89TK ,Poland,1787658188,1787658188,9.6079,45.9913,8839.2,False,203.8,247.12,0.0,,9227.82,1000,False,0,2026-08-25 11:43:14.978701
4b3041,HBSHD   ,Switzerland,1787658188,1787658188,7.9126,45.2246,929.64,False,42.19,270.7,0.0,,990.6,1000,False,0,2026-08-25 11:43:14.978701
4b3042,HBSHE   ,Switzerland,1787658188,1787658188,8.6093,44.3673,472.44,False,49.4,54.32,-0.33,,510.54,,False,0,2026-08-25 11:43:14.978701
4b439f,HBZPV   ,Switzerland,1787658187,1787658187,7.8241,46.5436,2834.64,False,59.38,48.16,-1.95,,2971.8,,False,0,2026-08-25 11:43:14.978701
48c139,RYR6VR  ,Poland,1787658184,1787658187,16.1865,43.5463,11582.4,False,234.27,7.95,0.0,,12123.42,1000,False,0,2026-08-25 11:43:14.978701
48c135,RYR8LC  ,Poland,1787658185,1787658185,17.4841,42.7522,9570.72,False,217.63,191.87,-12.35,,10340.34,1000,False,0,2026-08-25 11:43:14.978701
48c133,RYR4U   ,Poland,1787658188,1787658188,15.1907,39.8342,10972.8,False,234.92,8.18,0.0,,11612.88,1000,False,0,2026-08-25 11:43:14.978701
789232,CPA260  ,China,1787658188,1787658188,15.5792,46.8683,10668.0,False,269.82,100.32,0.0,,11087.1,2203,False,0,2026-08-25 11:43:14.978701
440488,EJU7062 ,Austria,1787657911,1787657913,9.8031,36.82,10965.18,False,208.92,271.27,-0.33,,11658.6,6625,False,0,2026-08-25 11:43:14.978701
3444c9,VLG81AR ,Spain,1787658187,1787658187,6.849,40.9221,10668.0,False,203.54,275.22,0.0,,11285.22,1000,False,0,2026-08-25 11:43:14.978701
06a1d2,QQE325  ,Qatar,1787658188,1787658188,10.1765,43.4162,1577.34,False,126.89,4.18,-4.55,,1691.64,1416,False,0,2026-08-25 11:43:14.978701
342091,IBE08RW ,Spain,1787658188,1787658188,12.4533,44.9549,10965.18,False,248.32,66.3,0.33,,11414.76,1000,False,0,2026-08-25 11:43:14.978701
440425,EJU54XT ,Austria,1787658187,1787658188,9.5582,44.4086,6926.58,False,187.82,310.89,-10.4,,7299.96,5512,False,0,2026-08-25 11:43:14.978701
a28a55,N263CA  ,United States,1787658188,1787658188,14.6044,45.8751,2918.46,False,106.99,207.18,-3.25,,3055.62,1000,False,0,2026-08-25 11:43:14.978701
4bb84f,PGT5XE  ,Turkey,1787658188,1787658188,15.5409,46.1172,10355.58,False,221.37,312.55,0.0,,10782.3,2672,False,0,2026-08-25 11:43:14.978701
46a5e3,SEH7EL  ,Greece,1787658188,1787658188,12.367,46.8101,10302.24,False,231.58,157.54,1.95,,10713.72,6527,False,0,2026-08-25 11:43:14.978701
4402f1,EJU69QK ,Austria,1787658184,1787658185,10.5901,40.8054,4427.22,False,152.03,290.4,-7.15,,4762.5,,False,0,2026-08-25 11:43:14.978701
3cf3a9,PVD472C ,Germany,1787658188,1787658188,7.2094,43.6564,,True,7.46,289.69,,,,6360,False,0,2026-08-25 11:43:14.978701
4402ac,EJU573R ,Austria,1787658187,1787658188,11.479,41.6819,11894.82,False,251.83,161.79,-0.33,,12512.04,1000,False,0,2026-08-25 11:43:14.978701
504e87,FIA5215 ,Republic of Moldova,1787658187,1787658187,18.323,46.1141,10972.8,False,202.05,254.8,0.33,,11452.86,1000,False,0,2026-08-25 11:43:14.978701
504e81,TVS7BG  ,Republic of Moldova,1787658174,1787658181,17.9632,43.006,10668.0,False,221.93,170.93,0.0,,11231.88,6024,False,0,2026-08-25 11:43:14.978701
46b8b6,AEE707  ,Greece,1787658187,1787658187,8.4615,40.5218,10972.8,False,250.04,100.43,0.0,,11612.88,1262,False,0,2026-08-25 11:43:14.978701
406a63,EXS8LB  ,United Kingdom,1787658187,1787658188,17.0541,44.6359,10972.8,False,219.86,317.09,0.0,,11490.96,5441,False,0,2026-08-25 11:43:14.978701
06a10e,QTR92Q  ,Qatar,1787658180,1787658186,15.1539,43.5318,10972.8,False,221.23,276.81,-0.33,,11490.96,2346,False,0,2026-08-25 11:43:14.978701
48c238,RYR40NP ,Poland,1787658187,1787658188,9.9069,45.6305,1013.46,False,91.59,284.97,-4.55,,1089.66,1000,False,0,2026-08-25 11:43:14.978701
48c231,RYR79WD ,Poland,1787658188,1787658188,10.1457,45.2221,7086.6,False,218.8,112.83,11.7,,7414.26,0451,False,0,2026-08-25 11:43:14.978701
48c228,RYR31CG ,Poland,1787658188,1787658188,9.5844,46.9783,11277.6,False,243.7,123.72,-0.33,,11689.08,7557,False,0,2026-08-25 11:43:14.978701
48c221,RYR8AG  ,Poland,1787658188,1787658188,11.8636,46.6384,11277.6,False,212.48,240.08,0.0,,11704.32,1000,False,0,2026-08-25 11:43:14.978701
407d4c,TOM5EX  ,United Kingdom,1787658188,1787658188,18.5422,42.8653,10972.8,False,228.78,329.46,-0.33,,11551.92,,False,0,2026-08-25 11:43:14.978701
06a102,QTR97L  ,Qatar,1787658188,1787658188,10.3882,43.459,10622.28,False,236.14,326.55,-8.13,,11140.44,2036,False,0,2026-08-25 11:43:14.978701
06a0b9,QTR42U  ,Qatar,1787658152,1787658152,17.9221,35.6167,11887.2,False,281.7,101.8,0.0,,12633.96,4114,False,0,2026-08-25 11:43:14.978701
06a0b8,QTR65G  ,Qatar,1787658187,1787658187,16.3779,46.4657,9144.0,False,252.16,341.2,0.0,,9555.48,2367,False,0,2026-08-25 11:43:14.978701
06a0fe,QTR099  ,Qatar,1787658188,1787658188,8.5302,45.4689,10934.7,False,217.23,291.83,-5.53,,11369.04,2035,False,0,2026-08-25 11:43:14.978701
06a0fa,QTR63K  ,Qatar,1787658188,1787658188,9.7289,42.9692,9677.4,False,204.99,287.98,-5.2,,10195.56,3217,False,0,2026-08-25 11:43:14.978701
4a2184,AEZ112X ,Romania,1787658141,1787658188,9.8847,39.2052,4351.02,False,110.64,252.41,-8.45,,4693.92,,False,0,2026-08-25 11:43:14.978701
4a2185,AEZ965S ,Romania,1787658188,1787658188,9.5444,44.7204,3520.44,False,169.2,341.01,-9.43,,3695.7,7033,False,0,2026-08-25 11:43:14.978701
5004e2,MEA244  ,San Marino,1787658188,1787658188,17.6318,38.8421,10660.38,False,259.49,106.35,0.0,,11323.32,1236,False,0,2026-08-25 11:43:14.978701
5004e6,T7ESJ   ,San Marino,1787658188,1787658188,12.4292,43.3283,10363.2,False,209.94,309.03,0.0,,10904.22,1000,False,0,2026-08-25 11:43:14.978701
39bb23,AFR1285 ,France,1787658188,1787658188,10.7768,37.435,6240.78,False,176.57,6.52,16.58,,6728.46,6175,False,0,2026-08-25 11:43:14.978701
a6fe23,N55LY   ,United States,1787658188,1787658188,7.7265,43.1304,9144.0,False,138.99,332.2,0.0,,9624.06,5174,False,0,2026-08-25 11:43:14.978701
4b181c,SWR82P  ,Switzerland,1787658188,1787658188,15.0817,43.2307,11894.82,False,234.69,152.59,0.65,,12443.46,3040,False,0,2026-08-25 11:43:14.978701
3c6663,DLH3RK  ,Germany,1787658188,1787658188,11.7739,40.1043,10370.82,False,226.04,338.93,0.0,,10980.42,6571,False,0,2026-08-25 11:43:14.978701
7101e2,SVA7174 ,Saudi Arabia,1787658188,1787658188,7.2117,43.6616,,True,6.17,45.0,,,,5507,False,0,2026-08-25 11:43:14.978701
0a00c3,DAH3181 ,Algeria,1787658188,1787658188,18.4995,39.2057,12192.0,False,217.06,257.54,0.0,,12847.32,2326,False,0,2026-08-25 11:43:14.978701
3c6674,DLH1HE  ,Germany,1787658188,1787658188,12.0846,45.3667,1112.52,False,120.41,97.61,-2.6,,1173.48,1000,False,0,2026-08-25 11:43:14.978701
4b187a,SWR146  ,Switzerland,1787658188,1787658188,15.8825,46.7823,11856.72,False,260.91,99.65,3.58,,12306.3,3025,False,0,2026-08-25 11:43:14.978701
3c65cf,DLH1ME  ,Germany,1787658188,1787658188,15.746,45.9865,4914.9,False,193.89,335.88,5.53,,5143.5,1000,False,0,2026-08-25 11:43:14.978701
716ff9,SVA175  ,Saudi Arabia,1787658182,1787658187,17.7514,43.9713,10355.58,False,221.72,317.35,0.33,,10888.98,2047,False,0,2026-08-25 11:43:14.978701
3b7b8a,DRAGO06 ,France,1787658186,1787658186,6.9698,43.5553,182.88,False,44.38,225.0,-5.2,,228.6,,False,0,2026-08-25 11:43:14.978701
4a09b2,AEZ2389 ,Romania,1787658174,1787658188,13.2122,39.0526,9144.0,False,204.94,272.45,0.0,,9761.22,,False,0,2026-08-25 11:43:14.978701
3c6748,DLH44T  ,Germany,1787658188,1787658188,7.7245,43.3994,944.88,False,86.27,317.17,-0.65,,1028.7,1000,False,0,2026-08-25 11:43:14.978701
408067,EXS240  ,United Kingdom,1787658188,1787658188,12.468,38.9559,10972.8,False,221.57,341.73,0.0,,11643.36,6567,False,0,2026-08-25 11:43:14.978701
408052,EZY73DH ,United Kingdom,1787658188,1787658188,11.4554,41.5976,11277.6,False,256.44,125.86,0.0,,11879.58,2714,False,0,2026-08-25 11:43:14.978701
3c6715,DLH714  ,Germany,1787658188,1787658188,18.5608,46.9638,11277.6,False,267.7,110.94,0.0,,11734.8,6414,False,0,2026-08-25 11:43:14.978701
02a1a5,LBT739  ,Tunisia,1787658103,1787658103,10.2688,37.0047,762.0,False,94.25,192.29,-4.88,,891.54,7633,False,0,2026-08-25 11:43:14.978701
02a1a6,LBT554  ,Tunisia,1787658188,1787658188,9.2832,43.748,10370.82,False,214.31,326.65,-0.33,,10881.36,6162,False,0,2026-08-25 11:43:14.978701
02a1a3,LBT378  ,Tunisia,1787658188,1787658188,8.2213,42.2408,10957.56,False,216.51,336.18,0.0,,11536.68,1000,False,0,2026-08-25 11:43:14.978701
02a1a1,LBT214  ,Tunisia,1787658187,1787658187,8.9705,43.5824,10965.18,False,228.11,2.46,0.33,,11498.58,1000,False,0,2026-08-25 11:43:14.978701
02a1a7,LBT249  ,Tunisia,1787658188,1787658188,12.0187,43.0478,11277.6,False,217.73,201.05,0.0,,11841.48,1130,False,0,2026-08-25 11:43:14.978701
39e68a,AFR83KB ,France,1787658188,1787658188,8.6627,44.9311,9776.46,False,256.68,121.81,-5.2,,10226.04,1000,False,0,2026-08-25 11:43:14.978701
3c787a,CFG1PC  ,Germany,1787658187,1787658188,13.0946,45.2891,11582.4,False,204.02,287.61,-0.65,,12070.08,7737,False,0,2026-08-25 11:43:14.978701
40825f,EXS92SG ,United Kingdom,1787658188,1787658188,16.4053,43.6053,10972.8,False,214.83,312.48,0.33,,11521.44,7236,False,0,2026-08-25 11:43:14.978701
4a2aac,DNA405  ,Romania,1787658188,1787658188,7.6442,45.1132,739.14,False,85.45,2.07,-3.25,,800.1,1000,False,0,2026-08-25 11:43:14.978701
39e692,AFR42XW ,France,1787658188,1787658188,9.7704,44.5924,8854.44,False,191.91,305.95,7.15,,9281.16,1000,False,0,2026-08-25 11:43:14.978701
